joint_name,joint_index,timestamp_ms,sim_time,value,limit_low,limit_high,violation_type,exceed_amount
RF_Knee,10,7000.0,7.0,-0.513477,-0.3599280143971206,1.2217287,low,0.15354898560287938
RF_Knee,10,7300.0,7.3,-0.452492,-0.3599280143971206,1.2217287,low,0.09256398560287943
RF_Knee,10,7320.0,7.32,-0.439939,-0.3599280143971206,1.2217287,low,0.08001098560287945
RF_Knee,10,7340.0,7.34,-0.530505,-0.3599280143971206,1.2217287,low,0.17057698560287943
RF_Knee,10,7360.0,7.36,-0.572429,-0.3599280143971206,1.2217287,low,0.2125009856028794
RF_Knee,10,7380.0,7.38,-0.528055,-0.3599280143971206,1.2217287,low,0.16812698560287948
RF_Knee,10,7400.0,7.4,-0.395306,-0.3599280143971206,1.2217287,low,0.035377985602879414
RF_Knee,10,7680.0,7.68,-0.456729,-0.3599280143971206,1.2217287,low,0.09680098560287942
RF_Knee,10,7700.0,7.7,-0.36186,-0.3599280143971206,1.2217287,low,0.001931985602879438
RF_Knee,10,7720.0,7.72,-0.525692,-0.3599280143971206,1.2217287,low,0.16576398560287947
RF_Knee,10,7740.0,7.74,-0.580203,-0.3599280143971206,1.2217287,low,0.22027498560287945
RF_Knee,10,7760.0,7.76,-0.535994,-0.3599280143971206,1.2217287,low,0.1760659856028794
RF_Knee,10,7780.0,7.78,-0.414218,-0.3599280143971206,1.2217287,low,0.0542899856028794
RF_Knee,10,8060.0,8.06,-0.425489,-0.3599280143971206,1.2217287,low,0.06556098560287943
RF_Knee,10,8100.0,8.1,-0.41038,-0.3599280143971206,1.2217287,low,0.050451985602879446
RF_Knee,10,8120.0,8.12,-0.444366,-0.3599280143971206,1.2217287,low,0.0844379856028794
RF_Knee,10,8140.0,8.14,-0.428869,-0.3599280143971206,1.2217287,low,0.06894098560287942
RR_Knee,11,80.0,0.08,-0.36851,-0.3599280143971206,1.2217287,low,0.008581985602879427
RR_Knee,11,2080.0,2.08,-0.385437,-0.3599280143971206,1.2217287,low,0.025508985602879397
RR_Knee,11,2100.0,2.1,-0.465829,-0.3599280143971206,1.2217287,low,0.10590098560287942
RR_Knee,11,2120.0,2.12,-0.544376,-0.3599280143971206,1.2217287,low,0.1844479856028794
RR_Knee,11,2140.0,2.14,-0.605113,-0.3599280143971206,1.2217287,low,0.24518498560287943
RR_Knee,11,2160.0,2.16,-0.640574,-0.3599280143971206,1.2217287,low,0.2806459856028794
RR_Knee,11,2180.0,2.18,-0.648171,-0.3599280143971206,1.2217287,low,0.2882429856028795
RR_Knee,11,2200.0,2.2,-0.614479,-0.3599280143971206,1.2217287,low,0.2545509856028794
RR_Knee,11,2220.0,2.22,-0.547131,-0.3599280143971206,1.2217287,low,0.18720298560287946
RR_Knee,11,2540.0,2.54,-0.402752,-0.3599280143971206,1.2217287,low,0.04282398560287942
RR_Knee,11,2560.0,2.56,-0.438387,-0.3599280143971206,1.2217287,low,0.07845898560287945
RR_Knee,11,2580.0,2.58,-0.420679,-0.3599280143971206,1.2217287,low,0.06075098560287945
RR_Knee,11,2600.0,2.6,-0.49627,-0.3599280143971206,1.2217287,low,0.1363419856028794
RR_Knee,11,2620.0,2.62,-0.506248,-0.3599280143971206,1.2217287,low,0.14631998560287945
RR_Knee,11,2920.0,2.92,-0.368675,-0.3599280143971206,1.2217287,low,0.008746985602879398
RR_Knee,11,2940.0,2.94,-0.44607,-0.3599280143971206,1.2217287,low,0.08614198560287945
RR_Knee,11,2960.0,2.96,-0.432785,-0.3599280143971206,1.2217287,low,0.0728569856028794
RR_Knee,11,2980.0,2.98,-0.520073,-0.3599280143971206,1.2217287,low,0.16014498560287943
RR_Knee,11,3000.0,3.0,-0.529669,-0.3599280143971206,1.2217287,low,0.16974098560287937
RR_Knee,11,3300.0,3.3,-0.367804,-0.3599280143971206,1.2217287,low,0.007875985602879443
RR_Knee,11,3320.0,3.32,-0.448672,-0.3599280143971206,1.2217287,low,0.08874398560287944
RR_Knee,11,3340.0,3.34,-0.437505,-0.3599280143971206,1.2217287,low,0.0775769856028794
RR_Knee,11,3360.0,3.36,-0.521018,-0.3599280143971206,1.2217287,low,0.1610899856028794
RR_Knee,11,3380.0,3.38,-0.547425,-0.3599280143971206,1.2217287,low,0.18749698560287947
RR_Knee,11,3700.0,3.7,-0.455875,-0.3599280143971206,1.2217287,low,0.0959469856028794
RR_Knee,11,3720.0,3.72,-0.464078,-0.3599280143971206,1.2217287,low,0.10414998560287941
