timestamp_ms,step,sim_time,phase,phase_name,cmd_x,cmd_y,cmd_yaw,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,scaled_action_0,scaled_action_1,scaled_action_2,scaled_action_3,scaled_action_4,scaled_action_5,scaled_action_6,scaled_action_7,scaled_action_8,scaled_action_9,scaled_action_10,scaled_action_11,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
1860,92,1.860000,1,Forward,1.000000,0.000000,0.000000,0.233962,0.029165,-0.107252,0.013024,-0.040369,-0.999100,1.000000,0.000000,0.000000,-0.030073,0.051005,0.031535,-0.023057,0.160141,-0.163046,0.180333,-0.085141,0.069449,0.046467,-0.039054,0.163029,0.235561,1.004998,1.119985,-0.145009,1.336197,1.722366,-1.195411,0.833159,-2.254358,3.703110,-4.643679,6.284809,-0.212456,0.292588,0.364639,-0.113117,0.745981,-0.439184,0.587992,-0.090026,0.029314,0.570992,-0.740233,1.386927,-0.117028,0.357847,0.434891,0.055385,1.023894,-0.508758,0.709720,-0.036665,-0.231751,0.948237,-1.265485,1.656209,-0.029257,0.089462,0.108723,0.013846,0.255974,-0.127189,0.177430,-0.009166,-0.057938,0.237059,-0.316371,0.414052,-0.029257,0.089462,0.108723,0.013846,0.255974,-0.127189,0.177430,-0.009166,-0.057938,0.237059,-0.316371,0.414052,-0.030073,0.051005,0.031535,-0.023057,0.160141,-0.163046,0.180333,-0.085141,0.069449,0.046467,-0.039054,0.163029,0.235561,1.004998,1.119985,-0.145009,1.336197,1.722366,-1.195411,0.833159,-2.254358,3.703110,-4.643679,6.284808
1880,93,1.880000,1,Forward,1.000000,0.000000,0.000000,0.083552,0.008311,-0.140704,0.012501,-0.040860,-0.999087,1.000000,0.000000,0.000000,-0.027644,0.066413,0.051047,-0.017506,0.194817,-0.137431,0.166535,-0.058091,0.017309,0.126431,-0.128701,0.276199,0.098579,0.431416,0.869488,0.325690,1.809906,1.069960,-1.727270,1.497564,-2.456494,3.667750,-1.980849,4.955978,-0.117028,0.357847,0.434891,0.055385,1.023894,-0.508758,0.709720,-0.036665,-0.231751,0.948237,-1.265485,1.656209,0.058739,0.638808,0.274275,0.071927,0.889712,-0.502564,0.708564,0.305645,-0.765887,1.374866,-1.889596,1.808987,0.014685,0.159702,0.068569,0.017982,0.222428,-0.125641,0.177141,0.076411,-0.191472,0.343716,-0.472399,0.452247,0.014685,0.159702,0.068569,0.017982,0.222428,-0.125641,0.177141,0.076411,-0.191472,0.343716,-0.472399,0.452247,-0.027644,0.066413,0.051047,-0.017506,0.194817,-0.137431,0.166535,-0.058091,0.017309,0.126431,-0.128701,0.276199,0.098579,0.431416,0.869488,0.325690,1.809906,1.069960,-1.727270,1.497564,-2.456494,3.667750,-1.980849,4.955978
1900,94,1.900000,1,Forward,1.000000,0.000000,0.000000,-0.708244,-0.528451,-0.068148,0.002776,-0.027411,-0.999620,1.000000,0.000000,0.000000,-0.022124,0.067681,0.069387,-0.011830,0.218172,-0.103380,0.102351,-0.011195,-0.056875,0.172152,-0.111119,0.357545,0.187376,-0.321606,0.738669,0.193207,0.624023,3.014000,-3.468517,2.709247,-3.821592,-0.514828,1.562579,3.429804,0.058739,0.638808,0.274275,0.071927,0.889712,-0.502564,0.708564,0.305645,-0.765887,1.374866,-1.889596,1.808987,0.209789,1.278025,0.610057,0.237498,0.716223,-0.563228,0.856243,0.637450,-1.111146,2.390930,-2.640237,1.736950,0.052447,0.319506,0.152514,0.059374,0.179056,-0.140807,0.214061,0.159362,-0.277786,0.597732,-0.660059,0.434238,0.052447,0.319506,0.152514,0.059374,0.179056,-0.140807,0.214061,0.159362,-0.277786,0.597732,-0.660059,0.434238,-0.022124,0.067681,0.069387,-0.011830,0.218172,-0.103380,0.102351,-0.011195,-0.056875,0.172152,-0.111119,0.357545,0.187376,-0.321606,0.738669,0.193207,0.624023,3.014000,-3.468516,2.709247,-3.821592,-0.514828,1.562579,3.429804
1920,95,1.920000,1,Forward,1.000000,0.000000,0.000000,-0.031448,-0.202260,0.070361,-0.002182,-0.024899,-0.999688,1.000000,0.000000,0.000000,-0.017349,0.065917,0.072816,-0.002783,0.206228,-0.046573,0.045542,0.062388,-0.143128,0.152480,-0.091657,0.399162,0.257802,0.089240,-0.133631,0.488286,-1.114930,2.465738,-2.427868,3.843419,-4.125708,-0.661721,0.482844,1.478370,0.209789,1.278025,0.610057,0.237498,0.716223,-0.563228,0.856243,0.637450,-1.111146,2.390930,-2.640237,1.736950,0.282321,1.612872,1.156127,0.385352,0.625387,-0.548434,1.378740,0.779328,-1.345685,3.410883,-3.397142,1.636539,0.070580,0.403218,0.289032,0.096338,0.156347,-0.137109,0.344685,0.194832,-0.336421,0.852721,-0.849286,0.409135,0.070580,0.403218,0.289032,0.096338,0.156347,-0.137109,0.344685,0.194832,-0.336421,0.852721,-0.849286,0.409135,-0.017349,0.065917,0.072816,-0.002783,0.206228,-0.046573,0.045542,0.062388,-0.143128,0.152480,-0.091657,0.399162,0.257802,0.089240,-0.133631,0.488286,-1.114930,2.465737,-2.427868,3.843419,-4.125707,-0.661721,0.482844,1.478370
1940,96,1.940000,1,Forward,1.000000,0.000000,0.000000,0.218358,0.043066,0.043572,-0.001940,-0.028898,-0.999581,1.000000,0.000000,0.000000,-0.009548,0.070026,0.066905,0.008667,0.173168,-0.022112,0.019234,0.140137,-0.223820,0.175395,-0.112283,0.408360,0.433454,0.259721,-0.359123,0.576217,-1.779347,0.567521,-0.734201,3.626572,-3.668278,2.153225,-1.876929,0.109430,0.282321,1.612872,1.156127,0.385352,0.625387,-0.548434,1.378740,0.779328,-1.345685,3.410883,-3.397142,1.636539,0.244109,1.350468,1.161189,0.483801,0.256861,-0.767447,1.574407,0.818768,-1.218713,3.383566,-3.063684,1.307512,0.061027,0.337617,0.290297,0.120950,0.064215,-0.191862,0.393602,0.204692,-0.304678,0.845892,-0.765921,0.326878,0.061027,0.337617,0.290297,0.120950,0.064215,-0.191862,0.393602,0.204692,-0.304678,0.845892,-0.765921,0.326878,-0.009548,0.070026,0.066905,0.008667,0.173168,-0.022112,0.019234,0.140137,-0.223820,0.175395,-0.112283,0.408360,0.433454,0.259721,-0.359123,0.576217,-1.779347,0.567521,-0.734201,3.626572,-3.668278,2.153225,-1.876929,0.109430
1960,97,1.960000,1,Forward,1.000000,0.000000,0.000000,0.168859,0.260641,-0.049318,0.002680,-0.032492,-0.999468,1.000000,0.000000,0.000000,0.001402,0.074764,0.060330,0.023899,0.122833,-0.032759,0.020578,0.200263,-0.269181,0.248989,-0.169569,0.383094,0.553175,0.208709,-0.271513,0.812404,-2.640548,-1.066843,0.502577,2.501696,-1.628153,4.461611,-3.438184,-1.593338,0.244109,1.350468,1.161189,0.483801,0.256861,-0.767447,1.574407,0.818768,-1.218713,3.383566,-3.063684,1.307512,-0.122436,0.486281,0.634425,0.279684,-0.323387,-0.231427,0.680258,1.063152,-1.065747,2.259989,-2.032653,0.739326,-0.030609,0.121570,0.158606,0.069921,-0.080847,-0.057857,0.170064,0.265788,-0.266437,0.564997,-0.508163,0.184832,-0.030609,0.121570,0.158606,0.069921,-0.080847,-0.057857,0.170064,0.265788,-0.266437,0.564997,-0.508163,0.184832,0.001402,0.074764,0.060330,0.023899,0.122833,-0.032759,0.020578,0.200263,-0.269181,0.248989,-0.169569,0.383094,0.553175,0.208709,-0.271513,0.812404,-2.640548,-1.066843,0.502577,2.501696,-1.628153,4.461611,-3.438184,-1.593338
1980,98,1.980000,1,Forward,1.000000,0.000000,0.000000,-0.190583,0.148124,-0.093093,0.006192,-0.029714,-0.999539,1.000000,0.000000,0.000000,0.000315,0.074161,0.059879,0.036705,0.052360,-0.048251,0.029613,0.242101,-0.277871,0.332418,-0.240505,0.314838,-0.348385,-0.158124,0.131400,0.519091,-3.702441,-0.592526,0.449305,1.757015,-0.026515,3.977133,-3.633433,-3.714986,-0.122436,0.486281,0.634425,0.279684,-0.323387,-0.231427,0.680258,1.063152,-1.065747,2.259989,-2.032653,0.739326,-0.325498,-0.135614,-0.261446,-0.055519,-0.911765,1.202132,-1.156754,1.552008,-0.463523,0.150066,-0.031222,0.197905,-0.081375,-0.033903,-0.065361,-0.013880,-0.227941,0.300533,-0.289188,0.388002,-0.115881,0.037516,-0.007806,0.049476,-0.081375,-0.033903,-0.065361,-0.013880,-0.227941,0.300533,-0.289188,0.388002,-0.115881,0.037516,-0.007806,0.049476,0.000315,0.074161,0.059879,0.036705,0.052360,-0.048251,0.029613,0.242101,-0.277871,0.332418,-0.240505,0.314838,-0.348385,-0.158124,0.131400,0.519091,-3.702441,-0.592526,0.449305,1.757015,-0.026515,3.977133,-3.633433,-3.714986
2000,99,2.000000,1,Forward,1.000000,0.000000,0.000000,-0.217682,-0.080996,-0.019869,0.005190,-0.025136,-0.999671,1.000000,0.000000,0.000000,-0.017560,0.061812,0.049355,0.036498,-0.044158,0.025636,-0.036408,0.287972,-0.230084,0.267894,-0.192828,0.213905,-1.161236,-0.907152,-0.891883,-0.333893,-5.033550,5.142519,-4.607752,2.402051,2.961022,-5.250787,4.100954,-5.050747,-0.325498,-0.135614,-0.261446,-0.055519,-0.911765,1.202132,-1.156754,1.552008,-0.463523,0.150066,-0.031222,0.197905,-0.026127,0.291526,-0.240337,-0.102980,-0.103173,0.669362,-0.777303,0.808206,0.139839,-0.493589,0.399087,-0.078840,-0.006532,0.072882,-0.060084,-0.025745,-0.025793,0.167341,-0.194326,0.202051,0.034960,-0.123397,0.099772,-0.019710,-0.006532,0.072882,-0.060084,-0.025745,-0.025793,0.167341,-0.194326,0.202051,0.034960,-0.123397,0.099772,-0.019710,-0.017560,0.061812,0.049355,0.036498,-0.044158,0.025636,-0.036408,0.287972,-0.230084,0.267894,-0.192828,0.213905,-1.161236,-0.907152,-0.891883,-0.333893,-5.033550,5.142519,-4.607752,2.402051,2.961022,-5.250787,4.100953,-5.050747
2020,100,2.020000,1,Forward,1.000000,0.000000,0.000000,-0.201253,-0.076844,0.012352,0.003514,-0.021131,-0.999771,1.000000,0.000000,0.000000,-0.031081,0.052818,0.017314,0.018334,-0.096534,0.115083,-0.120533,0.295780,-0.136636,0.122497,-0.084029,0.115924,-0.415067,-0.267840,-1.934007,-1.128041,-1.376825,3.806688,-3.693617,-0.500421,4.843684,-7.285563,5.434548,-4.459476,-0.026127,0.291526,-0.240337,-0.102980,-0.103173,0.669362,-0.777303,0.808206,0.139839,-0.493589,0.399087,-0.078840,-0.475169,0.171935,0.023255,-0.152151,0.048902,0.268817,-0.691077,0.297252,0.457694,-1.021403,0.666205,-0.605028,-0.118792,0.042984,0.005814,-0.038038,0.012226,0.067204,-0.172769,0.074313,0.114424,-0.255351,0.166551,-0.151257,-0.118792,0.042984,0.005814,-0.038038,0.012226,0.067204,-0.172769,0.074313,0.114424,-0.255351,0.166551,-0.151257,-0.031081,0.052818,0.017314,0.018334,-0.096534,0.115083,-0.120533,0.295780,-0.136636,0.122497,-0.084029,0.115924,-0.415067,-0.267840,-1.934007,-1.128041,-1.376825,3.806688,-3.693617,-0.500421,4.843684,-7.285563,5.434548,-4.459476
2040,101,2.040000,1,Forward,1.000000,0.000000,0.000000,-0.184999,-0.088267,0.050121,0.001814,-0.017337,-0.999848,1.000000,0.000000,0.000000,-0.056782,0.043098,-0.008331,-0.007691,-0.089334,0.147908,-0.173084,0.247346,-0.034861,-0.030433,0.022130,0.012017,-1.571810,-0.532806,-0.929896,-1.314669,1.109002,0.507046,-1.965416,-3.157356,4.768601,-7.152218,4.816543,-5.047245,-0.475169,0.171935,0.023255,-0.152151,0.048902,0.268817,-0.691077,0.297252,0.457694,-1.021403,0.666205,-0.605028,-0.590290,0.041006,0.028392,-0.311234,-0.413724,0.208728,-0.261178,0.451715,0.918206,-0.951090,0.932877,-1.008946,-0.147572,0.010251,0.007098,-0.077809,-0.103431,0.052182,-0.065295,0.112929,0.229552,-0.237773,0.233219,-0.252236,-0.147572,0.010251,0.007098,-0.077809,-0.103431,0.052182,-0.065295,0.112929,0.229552,-0.237773,0.233219,-0.252236,-0.056782,0.043098,-0.008331,-0.007691,-0.089334,0.147908,-0.173084,0.247346,-0.034861,-0.030433,0.022130,0.012017,-1.571810,-0.532806,-0.929896,-1.314668,1.109002,0.507046,-1.965416,-3.157356,4.768602,-7.152218,4.816543,-5.047245
2060,102,2.060000,1,Forward,1.000000,0.000000,0.000000,-0.278525,-0.012526,0.047302,0.001259,-0.011951,-0.999928,1.000000,0.000000,0.000000,-0.089680,0.027614,-0.018562,-0.037109,-0.081690,0.130133,-0.172793,0.190609,0.074167,-0.135918,0.112094,-0.097055,-1.621976,-0.807309,-0.254391,-1.345929,0.096757,-1.418497,0.921665,-2.405091,5.197324,-4.228232,4.041847,-4.915937,-0.590290,0.041006,0.028392,-0.311234,-0.413724,0.208728,-0.261178,0.451715,0.918206,-0.951090,0.932877,-1.008946,-0.707894,0.043772,0.000207,-0.470363,-0.618028,-0.022510,-0.180741,0.532997,1.340613,-1.312078,1.414081,-1.343894,-0.176973,0.010943,0.000052,-0.117591,-0.154507,-0.005628,-0.045185,0.133249,0.335153,-0.328020,0.353520,-0.335973,-0.176973,0.010943,0.000052,-0.117591,-0.154507,-0.005628,-0.045185,0.133249,0.335153,-0.328020,0.353520,-0.335973,-0.089680,0.027614,-0.018562,-0.037109,-0.081690,0.130133,-0.172793,0.190609,0.074167,-0.135918,0.112094,-0.097055,-1.621976,-0.807309,-0.254391,-1.345929,0.096757,-1.418497,0.921665,-2.405091,5.197324,-4.228232,4.041847,-4.915937
2080,103,2.080000,1,Forward,1.000000,0.000000,0.000000,-0.606631,0.286419,0.015196,0.004758,-0.003331,-0.999983,1.000000,0.000000,0.000000,-0.108853,0.017381,-0.017097,-0.057529,-0.088096,0.083958,-0.135743,0.152280,0.163311,-0.218130,0.207521,-0.154532,-0.349169,-0.127023,0.312327,-0.636978,1.149600,-2.710357,2.304226,-2.454865,1.384899,-3.705871,4.612956,0.153149,-0.707894,0.043772,0.000207,-0.470363,-0.618028,-0.022510,-0.180741,0.532997,1.340613,-1.312078,1.414081,-1.343894,-1.129055,-0.115931,-0.078633,-0.832381,-0.609410,-0.177838,-0.079501,0.460546,2.293729,-1.553277,1.798407,-1.743960,-0.282264,-0.028983,-0.019658,-0.208095,-0.152352,-0.044459,-0.019875,0.115136,0.573432,-0.388319,0.449602,-0.435990,-0.282264,-0.028983,-0.019658,-0.208095,-0.152352,-0.044459,-0.019875,0.115136,0.573432,-0.388319,0.449602,-0.435990,-0.108853,0.017381,-0.017097,-0.057529,-0.088096,0.083958,-0.135743,0.152280,0.163311,-0.218130,0.207521,-0.154532,-0.349169,-0.127023,0.312327,-0.636978,1.149600,-2.710357,2.304226,-2.454865,1.384899,-3.705871,4.612956,0.153149
2100,104,2.100000,1,Forward,1.000000,0.000000,0.000000,0.059470,0.249914,-0.049807,0.010109,-0.002745,-0.999945,1.000000,0.000000,0.000000,-0.114535,0.019639,-0.007831,-0.058534,-0.030215,0.021403,-0.082360,0.096139,0.129023,-0.289099,0.306199,-0.122654,-0.373514,0.195453,0.536613,0.207467,3.186713,-3.142628,2.725827,-2.800708,-2.233697,-3.207710,4.622422,1.761186,-1.129055,-0.115931,-0.078633,-0.832381,-0.609410,-0.177838,-0.079501,0.460546,2.293729,-1.553277,1.798407,-1.743960,-1.287657,-0.166205,-0.352699,-1.655272,-1.180615,-0.145387,0.370133,0.444518,3.268008,-1.369260,1.776831,-2.536876,-0.321914,-0.041551,-0.088175,-0.413818,-0.295154,-0.036347,0.092533,0.111129,0.817002,-0.342315,0.444208,-0.634219,-0.321914,-0.041551,-0.088175,-0.413818,-0.295154,-0.036347,0.092533,0.111129,0.817002,-0.342315,0.444208,-0.634219,-0.114535,0.019639,-0.007831,-0.058534,-0.030215,0.021403,-0.082360,0.096139,0.129023,-0.289099,0.306199,-0.122654,-0.373514,0.195453,0.536613,0.207467,3.186714,-3.142628,2.725826,-2.800708,-2.233697,-3.207710,4.622422,1.761186
2120,105,2.120000,1,Forward,1.000000,0.000000,0.000000,0.208995,0.092579,-0.018883,0.012392,-0.006875,-0.999900,1.000000,0.000000,0.000000,-0.119857,0.021093,-0.006959,-0.055337,0.016572,-0.032263,-0.007017,0.052674,0.113862,-0.323650,0.372442,-0.111544,-0.202652,0.008374,-0.127235,0.120232,1.805960,-2.295594,3.971777,-1.813085,0.198242,-1.091482,2.618452,-0.181008,-1.287657,-0.166205,-0.352699,-1.655272,-1.180615,-0.145387,0.370133,0.444518,3.268008,-1.369260,1.776831,-2.536876,-1.256429,-0.358322,-0.376517,-1.430738,-1.556520,-0.373694,0.713397,0.686563,3.610826,-1.370810,1.595909,-3.138664,-0.314107,-0.089581,-0.094129,-0.357685,-0.389130,-0.093424,0.178349,0.171641,0.902707,-0.342702,0.398977,-0.784666,-0.314107,-0.089581,-0.094129,-0.357685,-0.389130,-0.093424,0.178349,0.171641,0.902707,-0.342702,0.398977,-0.784666,-0.119857,0.021093,-0.006959,-0.055337,0.016572,-0.032263,-0.007017,0.052674,0.113862,-0.323650,0.372442,-0.111544,-0.202652,0.008374,-0.127235,0.120232,1.805960,-2.295594,3.971777,-1.813085,0.198242,-1.091482,2.618452,-0.181008
2140,106,2.140000,1,Forward,1.000000,0.000000,0.000000,0.213283,0.110815,0.022367,0.014422,-0.011108,-0.999834,1.000000,0.000000,0.000000,-0.121451,0.012182,-0.013643,-0.052816,0.029792,-0.078714,0.082669,0.038116,0.152579,-0.332988,0.393776,-0.150028,-0.036828,-0.627722,-0.381293,0.126861,0.041107,-2.154917,4.392144,-0.182431,2.899381,-0.239737,0.483410,-2.834124,-1.256429,-0.358322,-0.376517,-1.430738,-1.556520,-0.373694,0.713397,0.686563,3.610826,-1.370810,1.595909,-3.138664,-0.969273,-0.422679,-0.278970,-0.877701,-1.362453,-0.725897,0.924060,0.676458,3.450856,-1.101424,1.102431,-2.998523,-0.242318,-0.105670,-0.069743,-0.219425,-0.340613,-0.181474,0.231015,0.169114,0.862714,-0.275356,0.275608,-0.749631,-0.242318,-0.105670,-0.069743,-0.219425,-0.340613,-0.181474,0.231015,0.169114,0.862714,-0.275356,0.275608,-0.749631,-0.121451,0.012182,-0.013643,-0.052816,0.029792,-0.078714,0.082669,0.038116,0.152579,-0.332988,0.393776,-0.150028,-0.036828,-0.627722,-0.381293,0.126861,0.041107,-2.154917,4.392144,-0.182431,2.899381,-0.239737,0.483410,-2.834124
2160,107,2.160000,1,Forward,1.000000,0.000000,0.000000,0.390223,0.116690,0.028889,0.016749,-0.018369,-0.999691,1.000000,0.000000,0.000000,-0.122719,-0.007749,-0.019734,-0.047395,0.014847,-0.129757,0.165442,0.047679,0.235868,-0.314865,0.360921,-0.228545,-0.098060,-1.103090,-0.238181,0.339187,-1.175186,-2.519959,3.734052,0.796153,4.868889,1.178872,-2.191618,-4.477474,-0.969273,-0.422679,-0.278970,-0.877701,-1.362453,-0.725897,0.924060,0.676458,3.450856,-1.101424,1.102431,-2.998523,-0.063346,0.143470,0.125440,0.081435,0.422092,-1.127897,1.126660,-0.344444,0.776236,-0.420671,0.437979,-0.672555,-0.015837,0.035867,0.031360,0.020359,0.105523,-0.281974,0.281665,-0.086111,0.194059,-0.105168,0.109495,-0.168139,-0.015837,0.035867,0.031360,0.020359,0.105523,-0.281974,0.281665,-0.086111,0.194059,-0.105168,0.109495,-0.168139,-0.122719,-0.007749,-0.019734,-0.047395,0.014847,-0.129757,0.165442,0.047679,0.235868,-0.314865,0.360921,-0.228545,-0.098060,-1.103090,-0.238181,0.339187,-1.175186,-2.519959,3.734052,0.796153,4.868889,1.178872,-2.191618,-4.477474
2180,108,2.180000,1,Forward,1.000000,0.000000,0.000000,0.409366,0.064809,-0.014839,0.018178,-0.026655,-0.999479,1.000000,0.000000,0.000000,-0.111809,-0.013096,-0.011982,-0.036438,0.027876,-0.186764,0.228877,0.022943,0.257493,-0.247105,0.274888,-0.239834,0.839107,0.175820,0.678600,0.667906,1.360971,-2.816136,2.731061,-1.980606,-0.237545,3.825667,-4.633502,0.744635,-0.063346,0.143470,0.125440,0.081435,0.422092,-1.127897,1.126660,-0.344444,0.776236,-0.420671,0.437979,-0.672555,0.166788,0.190272,-0.042118,0.013386,0.663817,-0.703213,0.577802,-0.559278,0.163637,0.058272,0.086306,0.295009,0.041697,0.047568,-0.010529,0.003347,0.165954,-0.175803,0.144450,-0.139820,0.040909,0.014568,0.021576,0.073752,0.041697,0.047568,-0.010529,0.003347,0.165954,-0.175803,0.144450,-0.139820,0.040909,0.014568,0.021576,0.073752,-0.111809,-0.013096,-0.011982,-0.036438,0.027876,-0.186764,0.228877,0.022943,0.257493,-0.247105,0.274888,-0.239834,0.839107,0.175820,0.678600,0.667906,1.360971,-2.816136,2.731061,-1.980606,-0.237545,3.825667,-4.633503,0.744635
2200,109,2.200000,1,Forward,1.000000,0.000000,0.000000,0.355138,0.012894,-0.058311,0.018595,-0.033888,-0.999253,1.000000,0.000000,0.000000,-0.079302,0.001032,-0.001557,-0.024340,0.077933,-0.213531,0.241203,-0.042959,0.196698,-0.148634,0.173311,-0.147701,2.150163,0.937491,0.407089,0.661481,2.629888,-0.620176,-0.352511,-3.397511,-3.806549,4.885927,-4.805834,5.588787,0.166788,0.190272,-0.042118,0.013386,0.663817,-0.703213,0.577802,-0.559278,0.163637,0.058272,0.086306,0.295009,-0.127987,0.214307,0.043746,-0.249954,0.554485,-0.403614,0.501187,-0.178525,0.177429,0.426526,-0.261496,0.958014,-0.031997,0.053577,0.010936,-0.062489,0.138621,-0.100904,0.125297,-0.044631,0.044357,0.106632,-0.065374,0.239503,-0.031997,0.053577,0.010936,-0.062489,0.138621,-0.100904,0.125297,-0.044631,0.044357,0.106632,-0.065374,0.239503,-0.079302,0.001032,-0.001557,-0.024340,0.077933,-0.213531,0.241203,-0.042959,0.196698,-0.148634,0.173311,-0.147701,2.150163,0.937491,0.407089,0.661481,2.629888,-0.620176,-0.352511,-3.397511,-3.806549,4.885927,-4.805834,5.588787
2220,110,2.220000,1,Forward,1.000000,0.000000,0.000000,0.312229,0.038358,-0.073844,0.019312,-0.040235,-0.999004,1.000000,0.000000,0.000000,-0.044478,0.023810,0.007162,-0.022983,0.119359,-0.198655,0.215278,-0.084080,0.128717,-0.044548,0.073721,-0.001792,1.468344,1.174226,0.419198,-0.182510,1.700480,1.320809,-1.669156,-1.218699,-2.967954,4.890229,-4.626974,7.245304,-0.127987,0.214307,0.043746,-0.249954,0.554485,-0.403614,0.501187,-0.178525,0.177429,0.426526,-0.261496,0.958014,-0.209928,0.318002,0.312849,-0.161774,0.716374,-0.435172,0.603620,-0.067886,0.044904,0.543920,-0.682454,1.331529,-0.052482,0.079501,0.078212,-0.040444,0.179094,-0.108793,0.150905,-0.016971,0.011226,0.135980,-0.170613,0.332882,-0.052482,0.079501,0.078212,-0.040444,0.179094,-0.108793,0.150905,-0.016971,0.011226,0.135980,-0.170613,0.332882,-0.044478,0.023810,0.007162,-0.022983,0.119359,-0.198655,0.215278,-0.084080,0.128717,-0.044548,0.073721,-0.001792,1.468344,1.174226,0.419198,-0.182510,1.700480,1.320809,-1.669156,-1.218699,-2.967954,4.890229,-4.626974,7.245304
2240,111,2.240000,1,Forward,1.000000,0.000000,0.000000,0.242600,0.061158,-0.099580,0.020547,-0.045135,-0.998770,1.000000,0.000000,0.000000,-0.029763,0.048679,0.025246,-0.026692,0.151024,-0.166437,0.186140,-0.082619,0.075237,0.039802,-0.026724,0.140835,0.390342,1.199880,0.974104,-0.188225,1.428361,1.667394,-1.203514,0.695716,-2.331169,3.643453,-4.599482,6.501468,-0.209928,0.318002,0.312849,-0.161774,0.716374,-0.435172,0.603620,-0.067886,0.044904,0.543920,-0.682454,1.331529,-0.141392,0.343561,0.445984,0.064705,0.997990,-0.514554,0.704902,-0.037199,-0.216108,0.899010,-1.224854,1.586690,-0.035348,0.085890,0.111496,0.016176,0.249497,-0.128638,0.176225,-0.009300,-0.054027,0.224753,-0.306213,0.396672,-0.035348,0.085890,0.111496,0.016176,0.249497,-0.128638,0.176225,-0.009300,-0.054027,0.224753,-0.306213,0.396672,-0.029763,0.048679,0.025246,-0.026692,0.151024,-0.166437,0.186140,-0.082619,0.075237,0.039802,-0.026724,0.140835,0.390342,1.199880,0.974104,-0.188225,1.428361,1.667394,-1.203514,0.695716,-2.331169,3.643453,-4.599482,6.501467
2260,112,2.260000,1,Forward,1.000000,0.000000,0.000000,-0.233099,-0.142628,-0.121053,0.018758,-0.042677,-0.998913,1.000000,0.000000,0.000000,-0.026901,0.064133,0.044061,-0.021609,0.187891,-0.139889,0.160909,-0.057646,0.022230,0.117706,-0.096514,0.256461,0.055608,0.326831,0.911597,0.305095,1.918777,1.175253,-2.427315,1.413449,-2.481006,3.568676,-0.751475,5.035280,-0.141392,0.343561,0.445984,0.064705,0.997990,-0.514554,0.704902,-0.037199,-0.216108,0.899010,-1.224854,1.586690,0.071715,0.718201,0.262325,0.090624,0.962203,-0.481123,0.657369,0.271966,-0.702803,1.454467,-1.861697,1.798428,0.017929,0.179550,0.065581,0.022656,0.240551,-0.120281,0.164342,0.067992,-0.175701,0.363617,-0.465424,0.449607,0.017929,0.179550,0.065581,0.022656,0.240551,-0.120281,0.164342,0.067992,-0.175701,0.363617,-0.465424,0.449607,-0.026901,0.064133,0.044061,-0.021609,0.187891,-0.139889,0.160909,-0.057646,0.022230,0.117706,-0.096514,0.256461,0.055608,0.326831,0.911597,0.305095,1.918777,1.175253,-2.427315,1.413449,-2.481006,3.568677,-0.751475,5.035280
