timestamp_ms,step,sim_time,phase,phase_name,cmd_x,cmd_y,cmd_yaw,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,scaled_action_0,scaled_action_1,scaled_action_2,scaled_action_3,scaled_action_4,scaled_action_5,scaled_action_6,scaled_action_7,scaled_action_8,scaled_action_9,scaled_action_10,scaled_action_11,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
6940,346,6.940000,1,Forward,1.000000,0.000000,0.000000,0.383126,0.087158,-0.072705,0.026955,-0.043964,-0.998669,1.000000,0.000000,0.000000,-0.036779,0.028132,0.005928,-0.023319,0.132151,-0.200794,0.215168,-0.082908,0.115142,-0.042408,0.068636,0.005533,1.257592,1.180022,0.349841,-0.234064,1.888757,1.175746,-1.695149,-1.112487,-3.249716,4.807451,-4.788325,7.300287,-0.125325,0.230403,0.034559,-0.251334,0.656515,-0.460863,0.519599,-0.161332,0.079808,0.418871,-0.298514,0.997233,-0.202836,0.308665,0.317377,-0.131755,0.771393,-0.471012,0.626812,-0.065395,-0.044839,0.537611,-0.760686,1.361899,-0.050709,0.077166,0.079344,-0.032939,0.192848,-0.117753,0.156703,-0.016349,-0.011210,0.134403,-0.190172,0.340475,-0.050709,0.077166,0.079344,-0.032939,0.192848,-0.117753,0.156703,-0.016349,-0.011210,0.134403,-0.190172,0.340475,-0.036779,0.028132,0.005928,-0.023319,0.132151,-0.200794,0.215168,-0.082908,0.115142,-0.042408,0.068636,0.005533,1.257592,1.180022,0.349841,-0.234064,1.888757,1.175746,-1.695149,-1.112487,-3.249715,4.807451,-4.788326,7.300287
6960,347,6.960000,1,Forward,1.000000,0.000000,0.000000,0.280020,0.092398,-0.103912,0.028922,-0.049833,-0.998339,1.000000,0.000000,0.000000,-0.025251,0.051418,0.022279,-0.026126,0.166074,-0.171360,0.188915,-0.080192,0.057425,0.040316,-0.035321,0.148638,0.264036,1.082863,0.866440,-0.104935,1.502657,1.541584,-0.963120,0.731282,-2.502280,3.567677,-4.733011,6.512496,-0.202836,0.308665,0.317377,-0.131755,0.771393,-0.471012,0.626812,-0.065395,-0.044839,0.537611,-0.760686,1.361899,-0.128590,0.372899,0.431062,0.063449,1.020890,-0.538222,0.731786,-0.018575,-0.295832,0.867413,-1.315791,1.599599,-0.032148,0.093225,0.107766,0.015862,0.255223,-0.134555,0.182947,-0.004644,-0.073958,0.216853,-0.328948,0.399900,-0.032148,0.093225,0.107766,0.015862,0.255223,-0.134555,0.182947,-0.004644,-0.073958,0.216853,-0.328948,0.399900,-0.025251,0.051418,0.022279,-0.026126,0.166074,-0.171360,0.188915,-0.080192,0.057425,0.040316,-0.035321,0.148638,0.264036,1.082863,0.866440,-0.104935,1.502657,1.541584,-0.963120,0.731282,-2.502280,3.567676,-4.733011,6.512495
6980,348,6.980000,1,Forward,1.000000,0.000000,0.000000,-0.513292,-0.299666,-0.116264,0.024922,-0.043320,-0.998750,1.000000,0.000000,0.000000,-0.023804,0.064083,0.040663,-0.022304,0.201977,-0.144552,0.151390,-0.054587,0.003202,0.115169,-0.079153,0.262683,-0.010689,0.227294,1.063047,0.237683,1.806176,1.230007,-2.949238,1.448452,-2.509497,3.427071,0.125965,4.940913,-0.128590,0.372899,0.431062,0.063449,1.020890,-0.538222,0.731786,-0.018575,-0.295832,0.867413,-1.315791,1.599599,0.084544,0.799728,0.219408,0.116364,0.951482,-0.503193,0.673466,0.321443,-0.760697,1.518925,-1.903582,1.772541,0.021136,0.199932,0.054852,0.029091,0.237870,-0.125798,0.168367,0.080361,-0.190174,0.379731,-0.360000,0.443135,0.021136,0.199932,0.054852,0.029091,0.237870,-0.125798,0.168367,0.080361,-0.190174,0.379731,-0.360000,0.443135,-0.023804,0.064083,0.040663,-0.022304,0.201977,-0.144552,0.151390,-0.054587,0.003202,0.115169,-0.079153,0.262683,-0.010689,0.227294,1.063047,0.237683,1.806176,1.230007,-2.949238,1.448452,-2.509497,3.427071,0.125965,4.940913
7000,349,7.000000,1,Forward,1.000000,0.000000,0.000000,-0.908347,-0.776722,-0.058298,0.010023,-0.024682,-0.999645,1.000000,0.000000,0.000000,-0.021140,0.067177,0.061843,-0.011752,0.225386,-0.108367,0.086065,-0.007905,-0.066940,0.167130,-0.067073,0.345220,0.043962,-0.257204,0.759358,0.548144,0.627528,3.168601,-3.219545,2.723507,-3.552690,-0.311639,0.692345,3.511862,0.084544,0.799728,0.219408,0.116364,0.951482,-0.503193,0.673466,0.321443,-0.760697,1.518925,-1.903582,1.772541,0.267364,1.254888,0.559076,0.174798,0.783861,-0.590339,0.659580,0.605015,-1.073162,2.368620,-2.225536,1.630570,0.066841,0.313722,0.139769,0.043700,0.195965,-0.147585,0.164895,0.151254,-0.268291,0.592155,-0.360000,0.407642,0.066841,0.313722,0.139769,0.043700,0.195965,-0.147585,0.164895,0.151254,-0.268291,0.592155,-0.360000,0.407642,-0.021140,0.067177,0.061843,-0.011752,0.225386,-0.108367,0.086065,-0.007905,-0.066940,0.167130,-0.067073,0.345220,0.043962,-0.257204,0.759358,0.548144,0.627528,3.168601,-3.219545,2.723507,-3.552690,-0.311639,0.692345,3.511862
7020,350,7.020000,2,Stand,0.000000,0.000000,0.000000,0.037942,-0.224769,0.090389,0.003980,-0.023026,-0.999727,0.000000,0.000000,0.000000,-0.014000,0.066812,0.063554,-0.001784,0.214608,-0.050223,0.033195,0.063773,-0.146231,0.148758,-0.059178,0.383886,0.477634,0.189249,-0.275142,0.399705,-1.017475,2.462110,-2.291979,3.700261,-3.779969,-0.619161,0.125800,1.262694,0.267364,1.254888,0.559076,0.174798,0.783861,-0.590339,0.659580,0.605015,-1.073162,2.368620,-2.225536,1.630570,0.239988,1.550167,1.078772,0.374591,0.580546,-0.720184,1.571761,0.760352,-1.477133,2.932044,-2.986393,1.529873,0.059997,0.387542,0.269693,0.093648,0.145136,-0.180046,0.392940,0.190088,-0.369283,0.733011,-0.360000,0.382468,0.059997,0.387542,0.269693,0.093648,0.145136,-0.180046,0.392940,0.190088,-0.369283,0.733011,-0.360000,0.382468,-0.014000,0.066812,0.063554,-0.001784,0.214608,-0.050223,0.033195,0.063773,-0.146231,0.148758,-0.059178,0.383886,0.477634,0.189249,-0.275142,0.399705,-1.017475,2.462110,-2.291979,3.700261,-3.779969,-0.619161,0.125800,1.262694
7040,351,7.040000,2,Stand,0.000000,0.000000,0.000000,0.257809,0.123791,0.061239,0.005647,-0.028060,-0.999590,0.000000,0.000000,0.000000,-0.004832,0.072250,0.055814,0.008205,0.180287,-0.025156,0.008340,0.139347,-0.233434,0.168011,-0.080719,0.388714,0.431298,0.299490,-0.414777,0.510037,-1.932169,0.608821,-0.706841,3.539504,-4.191668,1.866047,-1.741876,-0.097073,0.239988,1.550167,1.078772,0.374591,0.580546,-0.720184,1.571761,0.760352,-1.477133,2.932044,-2.986393,1.529873,0.187215,1.395396,1.033134,0.464086,0.180138,-1.100425,2.079437,0.785568,-1.355316,2.673639,-2.706561,1.144964,0.046804,0.348849,0.258283,0.116021,0.045034,-0.275106,0.519859,0.196392,-0.338829,0.668410,-0.360000,0.286241,0.046804,0.348849,0.258283,0.116021,0.045034,-0.275106,0.519859,0.196392,-0.338829,0.668410,-0.360000,0.286241,-0.004832,0.072250,0.055814,0.008205,0.180287,-0.025156,0.008340,0.139347,-0.233434,0.168011,-0.080719,0.388714,0.431298,0.299490,-0.414777,0.510037,-1.932169,0.608821,-0.706841,3.539504,-4.191668,1.866046,-1.741876,-0.097073
7060,352,7.060000,2,Stand,0.000000,0.000000,0.000000,0.080349,0.380936,-0.050506,0.012591,-0.030218,-0.999464,0.000000,0.000000,0.000000,0.003729,0.077243,0.049146,0.021798,0.123372,-0.034708,0.010536,0.198141,-0.289638,0.232157,-0.131796,0.356223,0.381839,0.198938,-0.241143,0.721546,-3.037336,-1.003316,0.539805,2.445491,-2.130725,3.890611,-3.019558,-1.976144,0.187215,1.395396,1.033134,0.464086,0.180138,-1.100425,2.079437,0.785568,-1.355316,2.673639,-2.706561,1.144964,-0.192326,0.538732,0.397671,0.318783,-0.336353,-0.607822,1.290747,0.926453,-1.100439,1.584936,-1.741701,0.559028,-0.048082,0.134683,0.099418,0.079696,-0.084088,-0.151955,0.322687,0.231613,-0.275110,0.396234,-0.360000,0.139757,-0.048082,0.134683,0.099418,0.079696,-0.084088,-0.151955,0.322687,0.231613,-0.275110,0.396234,-0.360000,0.139757,0.003729,0.077243,0.049146,0.021798,0.123372,-0.034708,0.010536,0.198141,-0.289638,0.232157,-0.131796,0.356223,0.381839,0.198938,-0.241143,0.721546,-3.037336,-1.003316,0.539805,2.445491,-2.130725,3.890611,-3.019558,-1.976144
7080,353,7.080000,2,Stand,0.000000,0.000000,0.000000,-0.319905,0.273929,-0.094656,0.018613,-0.024872,-0.999517,0.000000,0.000000,0.000000,-0.003690,0.076915,0.048462,0.035717,0.047254,-0.049424,0.020667,0.233826,-0.298750,0.303008,-0.193098,0.280402,-0.703026,-0.144424,0.111227,0.625563,-3.917454,-0.570862,0.514301,1.358345,0.120004,3.314111,-3.113024,-4.062986,-0.192326,0.538732,0.397671,0.318783,-0.336353,-0.607822,1.290747,0.926453,-1.100439,1.584936,-1.741701,0.559028,-0.455053,-0.114314,-0.317524,0.040259,-0.953976,0.953206,-0.988081,1.575287,-0.549465,-0.094957,0.141230,0.314298,-0.113763,-0.028578,-0.079381,0.010065,-0.238494,0.238302,-0.247020,0.393822,-0.137366,-0.023739,0.035308,0.078574,-0.113763,-0.028578,-0.079381,0.010065,-0.238494,0.238302,-0.247020,0.393822,-0.137366,-0.023739,0.035308,0.078574,-0.003690,0.076915,0.048462,0.035717,0.047254,-0.049424,0.020667,0.233826,-0.298750,0.303008,-0.193098,0.280402,-0.703026,-0.144424,0.111227,0.625563,-3.917454,-0.570862,0.514301,1.358345,0.120004,3.314111,-3.113024,-4.062986
7100,354,7.100000,2,Stand,0.000000,0.000000,0.000000,-0.298233,0.108358,-0.022284,0.021185,-0.018492,-0.999605,0.000000,0.000000,0.000000,-0.031438,0.065437,0.035604,0.041372,-0.052825,0.014759,-0.034790,0.278259,-0.250390,0.228707,-0.144969,0.194802,-1.671917,-0.856186,-1.021363,0.024387,-5.189709,4.468171,-3.908215,2.485748,2.951725,-5.653925,3.982879,-3.969126,-0.455053,-0.114314,-0.317524,0.040259,-0.953976,0.953206,-0.988081,1.575287,-0.549465,-0.094957,0.141230,0.314298,-0.014578,0.198024,-0.209048,-0.221794,-0.405560,0.515101,-0.877498,1.021664,0.381087,-0.493318,0.699722,0.081563,-0.003645,0.049506,-0.052262,-0.055449,-0.101390,0.128775,-0.219375,0.255416,0.095272,-0.123330,0.174931,0.020391,-0.003645,0.049506,-0.052262,-0.055449,-0.101390,0.128775,-0.219375,0.255416,0.095272,-0.123330,0.174931,0.020391,-0.031438,0.065437,0.035604,0.041372,-0.052825,0.014759,-0.034790,0.278259,-0.250390,0.228707,-0.144969,0.194802,-1.671917,-0.856186,-1.021364,0.024387,-5.189709,4.468171,-3.908215,2.485748,2.951725,-5.653925,3.982879,-3.969126
7120,355,7.120000,2,Stand,0.000000,0.000000,0.000000,-0.464990,0.167530,0.017957,0.024272,-0.009817,-0.999657,0.000000,0.000000,0.000000,-0.043311,0.050098,0.010120,0.019104,-0.122074,0.089095,-0.117732,0.299382,-0.132802,0.091728,-0.028392,0.120571,-0.149075,-0.702322,-1.486984,-1.545337,-2.440164,3.096387,-3.875838,0.388765,6.334909,-6.638566,5.966439,-3.331725,-0.014578,0.198024,-0.209048,-0.221794,-0.405560,0.515101,-0.877498,1.021664,0.381087,-0.493318,0.699722,0.081563,-0.317817,-0.019418,0.073304,-0.217460,-1.060917,0.278278,-0.504008,0.994066,0.623909,-0.626033,0.910990,-0.172775,-0.079454,-0.004855,0.018326,-0.054365,-0.265229,0.069569,-0.126002,0.248516,0.155977,-0.156508,0.227748,-0.043194,-0.079454,-0.004855,0.018326,-0.054365,-0.265229,0.069569,-0.126002,0.248516,0.155977,-0.156508,0.227748,-0.043194,-0.043311,0.050098,0.010120,0.019104,-0.122074,0.089095,-0.117732,0.299382,-0.132802,0.091728,-0.028392,0.120571,-0.149075,-0.702322,-1.486984,-1.545337,-2.440164,3.096387,-3.875838,0.388765,6.334909,-6.638566,5.966439,-3.331725
7140,356,7.140000,2,Stand,0.000000,0.000000,0.000000,-0.591965,0.240785,0.041791,0.028919,0.001732,-0.999580,0.000000,0.000000,0.000000,-0.050990,0.027312,-0.007352,-0.014960,-0.177243,0.116494,-0.162183,0.294796,-0.007039,-0.020774,0.082289,0.051964,-0.520058,-1.237323,-0.556186,-1.666316,-2.715038,0.535076,-1.336457,-0.510834,5.706355,-4.837534,4.935883,-3.179714,-0.317817,-0.019418,0.073304,-0.217460,-1.060917,0.278278,-0.504008,0.994066,0.623909,-0.626033,0.910990,-0.172775,-0.496496,-0.079139,0.063227,-0.329482,-1.367448,0.334975,-0.190162,1.055974,0.993982,-0.547288,0.938233,-0.390306,-0.124124,-0.019785,0.015807,-0.082370,-0.341862,0.083744,-0.047540,0.263994,0.248495,-0.136822,0.234558,-0.097576,-0.124124,-0.019785,0.015807,-0.082370,-0.341862,0.083744,-0.047540,0.263994,0.248495,-0.136822,0.234558,-0.097576,-0.050990,0.027312,-0.007352,-0.014960,-0.177243,0.116494,-0.162183,0.294796,-0.007039,-0.020774,0.082289,0.051964,-0.520058,-1.237323,-0.556186,-1.666316,-2.715038,0.535076,-1.336457,-0.510834,5.706355,-4.837534,4.935883,-3.179714
7160,357,7.160000,2,Stand,0.000000,0.000000,0.000000,-0.163444,0.133100,0.061180,0.032238,0.007241,-0.999454,0.000000,0.000000,0.000000,-0.062163,0.006895,-0.013710,-0.043851,-0.202914,0.112695,-0.153315,0.282854,0.070840,-0.085019,0.156437,-0.012238,-0.571612,-0.682672,-0.164040,-1.088882,1.076754,-0.473059,1.181558,-0.719565,0.736306,-2.378791,2.995917,-2.934546,-0.496496,-0.079139,0.063227,-0.329482,-1.367448,0.334975,-0.190162,1.055974,0.993982,-0.547288,0.938233,-0.390306,-0.445846,-0.130479,0.058116,-0.582382,-1.970037,0.247167,-0.043321,1.223878,1.510171,-0.645752,1.152784,-0.533079,-0.111462,-0.032620,0.014529,-0.145595,-0.492509,0.061792,-0.010830,0.305970,0.377543,-0.161438,0.288196,-0.133270,-0.111462,-0.032620,0.014529,-0.145595,-0.492509,0.061792,-0.010830,0.305970,0.377543,-0.161438,0.288196,-0.133270,-0.062163,0.006895,-0.013710,-0.043851,-0.202914,0.112695,-0.153315,0.282854,0.070840,-0.085019,0.156437,-0.012238,-0.571612,-0.682672,-0.164040,-1.088882,1.076754,-0.473059,1.181558,-0.719565,0.736306,-2.378791,2.995917,-2.934546
7180,358,7.180000,2,Stand,0.000000,0.000000,0.000000,1.218563,-0.578798,0.079900,0.022545,-0.013868,-0.999650,0.000000,0.000000,0.000000,-0.084818,-0.000699,-0.009577,-0.060838,-0.157543,0.094990,-0.111686,0.273805,0.060603,-0.120997,0.212202,-0.067988,-1.463736,-0.261258,0.411933,-0.574128,2.496715,-1.013557,2.400413,-0.390957,-0.520855,-1.464940,2.494901,-2.533175,-0.445846,-0.130479,0.058116,-0.582382,-1.970037,0.247167,-0.043321,1.223878,1.510171,-0.645752,1.152784,-0.533079,-0.331089,-0.084856,-0.107762,-0.807561,-1.716199,0.317164,-0.180451,1.320596,1.016261,-0.562766,1.277254,-1.005628,-0.082772,-0.021214,-0.026941,-0.201890,-0.429050,0.079291,-0.045113,0.330149,0.254065,-0.140692,0.319314,-0.251407,-0.082772,-0.021214,-0.026941,-0.201890,-0.429050,0.079291,-0.045113,0.330149,0.254065,-0.140692,0.319314,-0.251407,-0.084818,-0.000699,-0.009577,-0.060838,-0.157543,0.094990,-0.111686,0.273805,0.060603,-0.120997,0.212202,-0.067988,-1.463736,-0.261258,0.411933,-0.574128,2.496715,-1.013557,2.400413,-0.390957,-0.520855,-1.464940,2.494901,-2.533175
7200,359,7.200000,2,Stand,0.000000,0.000000,0.000000,0.655756,-0.178314,-0.065308,0.017087,-0.029701,-0.999413,0.000000,0.000000,0.000000,-0.099463,-0.000844,0.003689,-0.056319,-0.111114,0.071516,-0.062262,0.229798,0.040377,-0.135906,0.259056,-0.043556,-0.350230,0.139941,0.706599,0.241562,2.132293,-1.168085,2.357987,-2.349255,-1.174263,-0.444213,2.096461,1.975924,-0.331089,-0.084856,-0.107762,-0.807561,-1.716199,0.317164,-0.180451,1.320596,1.016261,-0.562766,1.277254,-1.005628,-0.635312,-0.160068,-0.242761,-0.963500,-1.922441,0.260772,-0.151891,1.265580,1.272111,-0.461192,1.096834,-1.429267,-0.158828,-0.040017,-0.060690,-0.240875,-0.480610,0.065193,-0.037973,0.316395,0.318028,-0.115298,0.274209,-0.357317,-0.158828,-0.040017,-0.060690,-0.240875,-0.480610,0.065193,-0.037973,0.316395,0.318028,-0.115298,0.274209,-0.357317,-0.099463,-0.000844,0.003689,-0.056319,-0.111114,0.071516,-0.062262,0.229798,0.040377,-0.135906,0.259056,-0.043556,-0.350230,0.139941,0.706599,0.241562,2.132293,-1.168084,2.357987,-2.349255,-1.174263,-0.444213,2.096461,1.975924
7220,360,7.220000,2,Stand,0.000000,0.000000,0.000000,0.186429,0.397398,-0.115572,0.023724,-0.034285,-0.999130,0.000000,0.000000,0.000000,-0.100565,0.002758,0.007496,-0.054653,-0.079746,0.047132,-0.021974,0.200557,0.021010,-0.132131,0.276691,-0.022215,0.085273,0.187434,-0.041873,-0.015410,1.247924,-1.138724,1.699531,-0.890988,-0.809171,0.375031,0.406580,0.384581,-0.635312,-0.160068,-0.242761,-0.963500,-1.922441,0.260772,-0.151891,1.265580,1.272111,-0.461192,1.096834,-1.429267,-0.718108,-0.342650,-0.196676,-0.961813,-2.145412,0.116436,0.278022,0.998263,1.619752,-0.467439,0.943505,-1.550046,-0.179527,-0.085662,-0.049169,-0.240453,-0.536353,0.029109,0.069505,0.249566,0.404938,-0.116860,0.235876,-0.360000,-0.179527,-0.085662,-0.049169,-0.240453,-0.536353,0.029109,0.069505,0.249566,0.404938,-0.116860,0.235876,-0.360000,-0.100565,0.002758,0.007496,-0.054653,-0.079746,0.047132,-0.021974,0.200557,0.021010,-0.132131,0.276691,-0.022215,0.085273,0.187434,-0.041873,-0.015410,1.247924,-1.138724,1.699531,-0.890988,-0.809171,0.375031,0.406580,0.384581
7240,361,7.240000,2,Stand,0.000000,0.000000,0.000000,0.161699,0.574152,-0.036902,0.034993,-0.037357,-0.998689,0.000000,0.000000,0.000000,-0.097767,-0.004147,0.002835,-0.056263,-0.066894,0.022690,0.021813,0.195290,0.018825,-0.123777,0.265768,-0.034364,0.136251,-0.552173,-0.290859,-0.096902,0.311103,-1.161165,2.240363,0.059691,0.293256,0.378798,-0.794939,-1.123001,-0.718108,-0.342650,-0.196676,-0.961813,-2.145412,0.116436,0.278022,0.998263,1.619752,-0.467439,0.943505,-1.550046,-0.539621,-0.359152,-0.002666,-0.441391,-1.789930,0.041635,0.600583,1.016168,1.294040,-0.412517,0.726223,-1.463786,-0.134905,-0.089788,-0.000666,-0.110348,-0.447483,0.010409,0.150146,0.254042,0.323510,-0.103129,0.181556,-0.360000,-0.134905,-0.089788,-0.000666,-0.110348,-0.447483,0.010409,0.150146,0.254042,0.323510,-0.103129,0.181556,-0.360000,-0.097767,-0.004147,0.002835,-0.056263,-0.066894,0.022690,0.021813,0.195290,0.018825,-0.123777,0.265768,-0.034364,0.136251,-0.552173,-0.290859,-0.096902,0.311103,-1.161165,2.240363,0.059691,0.293256,0.378798,-0.794939,-1.123001
7260,362,7.260000,2,Stand,0.000000,0.000000,0.000000,0.328773,0.654999,0.000012,0.047841,-0.043451,-0.997909,0.000000,0.000000,0.000000,-0.095930,-0.018684,0.003337,-0.056138,-0.067009,0.001332,0.075998,0.204979,0.031191,-0.114411,0.235106,-0.068132,0.033272,-0.759549,0.172673,0.080262,-0.179750,-0.944516,2.738106,0.673515,0.799757,0.447638,-1.627392,-1.932819,-0.539621,-0.359152,-0.002666,-0.441391,-1.789930,0.041635,0.600583,1.016168,1.294040,-0.412517,0.726223,-1.463786,-0.157866,-0.131157,0.228136,0.040810,-0.659489,-0.150818,0.481229,0.426324,0.295311,0.097558,0.140294,-0.673479,-0.039467,-0.032789,0.057034,0.010202,-0.164872,-0.037705,0.120307,0.106581,0.073828,0.024389,0.035074,-0.168370,-0.039467,-0.032789,0.057034,0.010202,-0.164872,-0.037705,0.120307,0.106581,0.073828,0.024389,0.035074,-0.168370,-0.095930,-0.018684,0.003337,-0.056138,-0.067009,0.001332,0.075998,0.204979,0.031191,-0.114411,0.235106,-0.068132,0.033272,-0.759549,0.172673,0.080262,-0.179750,-0.944516,2.738106,0.673515,0.799757,0.447638,-1.627392,-1.932819
7280,363,7.280000,2,Stand,0.000000,0.000000,0.000000,0.515492,0.549727,-0.013529,0.059196,-0.053256,-0.996825,0.000000,0.000000,0.000000,-0.096571,-0.028860,0.016907,-0.050707,-0.061852,-0.017681,0.115341,0.203066,0.037492,-0.071443,0.168029,-0.087231,-0.067346,-0.332744,0.788215,0.332027,0.473384,-0.871224,1.540585,-0.403213,0.059616,2.524678,-3.601664,-0.506658,-0.157866,-0.131157,0.228136,0.040810,-0.659489,-0.150818,0.481229,0.426324,0.295311,0.097558,0.140294,-0.673479,0.093724,0.146695,0.168089,0.271099,0.008629,-0.488952,0.620813,-0.168944,-0.555378,0.323119,-0.656060,0.082785,0.023431,0.036674,0.042022,0.067775,0.002157,-0.122238,0.155203,-0.042236,-0.138844,0.080780,-0.164015,0.020696,0.023431,0.036674,0.042022,0.067775,0.002157,-0.122238,0.155203,-0.042236,-0.138844,0.080780,-0.164015,0.020696,-0.096571,-0.028860,0.016907,-0.050707,-0.061852,-0.017681,0.115341,0.203066,0.037492,-0.071443,0.168029,-0.087231,-0.067346,-0.332744,0.788215,0.332027,0.473384,-0.871224,1.540585,-0.403213,0.059616,2.524679,-3.601664,-0.506658
7300,364,7.300000,2,Stand,0.000000,0.000000,0.000000,0.404799,0.291351,-0.034787,0.066046,-0.062352,-0.995866,0.000000,0.000000,0.000000,-0.081974,-0.023028,0.023663,-0.033594,-0.036161,-0.044450,0.131651,0.152095,-0.007898,-0.010389,0.093646,-0.052295,1.129586,0.448146,0.273905,0.930624,1.541818,-1.391581,-0.579395,-3.319641,-2.802680,2.943516,-1.242202,2.282586,0.093724,0.146695,0.168089,0.271099,0.008629,-0.488952,0.620813,-0.168944,-0.555378,0.323119,-0.656060,0.082785,-0.052055,0.315354,-0.021314,0.242311,0.091261,-0.552287,1.350158,0.084537,-0.215094,0.145374,-1.028301,0.230023,-0.013014,0.078839,-0.005329,0.060578,0.022815,-0.138072,0.337539,0.021134,-0.053773,0.036344,-0.257075,0.057506,-0.013014,0.078839,-0.005329,0.060578,0.022815,-0.138072,0.337539,0.021134,-0.053773,0.036344,-0.257075,0.057506,-0.081974,-0.023028,0.023663,-0.033594,-0.036161,-0.044450,0.131651,0.152095,-0.007898,-0.010389,0.093646,-0.052295,1.129586,0.448146,0.273905,0.930624,1.541818,-1.391581,-0.579395,-3.319641,-2.802680,2.943516,-1.242202,2.282586
7320,365,7.320000,2,Stand,0.000000,0.000000,0.000000,-0.421174,-0.372757,-0.007015,0.060290,-0.055973,-0.996610,0.000000,0.000000,0.000000,-0.060537,-0.001476,0.033958,-0.016817,-0.007122,-0.071857,0.105903,0.090445,-0.036125,0.022718,0.089761,-0.006386,1.033621,1.310460,0.701508,0.762999,1.358539,-1.339762,-1.454535,-2.834575,-0.813023,1.082931,-0.138004,2.050451,-0.052055,0.315354,-0.021314,0.242311,0.091261,-0.552287,1.350158,0.084537,-0.215094,0.145374,-1.028301,0.230023,-0.185441,0.291687,0.014028,0.167949,0.007415,-0.627109,1.315776,0.236460,0.022557,0.304435,-0.926731,0.359839,-0.046360,0.072922,0.003507,0.041987,0.001854,-0.156777,0.328944,0.059115,0.005639,0.076109,-0.231683,0.089960,-0.046360,0.072922,0.003507,0.041987,0.001854,-0.156777,0.328944,0.059115,0.005639,0.076109,-0.231683,0.089960,-0.060537,-0.001476,0.033958,-0.016817,-0.007122,-0.071857,0.105903,0.090445,-0.036125,0.022718,0.089761,-0.006386,1.033621,1.310460,0.701508,0.762999,1.358539,-1.339762,-1.454535,-2.834575,-0.813023,1.082931,-0.138004,2.050451
7340,366,7.340000,2,Stand,0.000000,0.000000,0.000000,-1.029241,-0.872090,0.035834,0.044006,-0.036994,-0.998346,0.000000,0.000000,0.000000,-0.046038,0.024198,0.052371,-0.006718,0.009890,-0.100568,0.077665,0.049044,-0.026143,0.047057,0.078111,0.028963,0.568218,1.067253,1.023639,0.384961,0.634733,-1.264915,-1.352851,-1.660241,0.914371,1.301053,-0.901963,1.487982,-0.185441,0.291687,0.014028,0.167949,0.007415,-0.627109,1.315776,0.236460,0.022557,0.304435,-0.926731,0.359839,-0.098524,0.536829,0.199655,0.139608,-0.005518,-0.809107,1.173345,0.100910,0.097121,0.786804,-0.492180,0.365374,-0.024631,0.134207,0.049914,0.034902,-0.001379,-0.202277,0.293336,0.025227,0.024280,0.196701,-0.123045,0.091344,-0.024631,0.134207,0.049914,0.034902,-0.001379,-0.202277,0.293336,0.025227,0.024280,0.196701,-0.123045,0.091344,-0.046038,0.024198,0.052371,-0.006718,0.009890,-0.100568,0.077665,0.049044,-0.026143,0.047057,0.078112,0.028963,0.568218,1.067253,1.023639,0.384961,0.634734,-1.264915,-1.352851,-1.660241,0.914371,1.301053,-0.901963,1.487982
7360,367,7.360000,2,Stand,0.000000,0.000000,0.000000,-1.208926,-1.098861,0.020253,0.023736,-0.014970,-0.999606,0.000000,0.000000,0.000000,-0.036195,0.041960,0.071470,-0.001409,0.015729,-0.119476,0.050119,0.023003,-0.001458,0.091899,0.062274,0.051285,0.293571,0.289687,0.705619,0.225371,0.053051,0.559101,-1.346642,-0.970820,1.231047,0.591937,-0.589277,0.880870,-0.098524,0.536829,0.199655,0.139608,-0.005518,-0.809107,1.173345,0.100910,0.097121,0.786804,-0.492180,0.365374,0.089463,0.811655,0.338422,0.101483,0.192867,-0.988542,0.871096,-0.069831,-0.045507,1.275816,-0.452732,0.323482,0.022366,0.202914,0.084605,0.025371,0.048217,-0.247136,0.217774,-0.017458,-0.011377,0.318954,-0.113183,0.080871,0.022366,0.202914,0.084605,0.025371,0.048217,-0.247136,0.217774,-0.017458,-0.011377,0.318954,-0.113183,0.080871,-0.036195,0.041960,0.071470,-0.001409,0.015729,-0.119476,0.050119,0.023003,-0.001458,0.091899,0.062274,0.051285,0.293571,0.289687,0.705619,0.225371,0.053051,0.559101,-1.346642,-0.970820,1.231047,0.591937,-0.589277,0.880870
